population,mu_05,mu_10,mu_50,mu_90,mu_95,sigma_05,sigma_10,sigma_50,sigma_90,sigma_95,logl_50_norm,dat,meanlog_05,meanlog_10,meanlog_50,meanlog_90,meanlog_95,sdlog_05,sdlog_10,sdlog_50,sdlog_90,sdlog_95,logl_50_lnorm,mean_05_norm,mean_10_norm,mean_50_norm,mean_90_norm,mean_95_norm,cv_05_norm,cv_10_norm,cv_50_norm,cv_90_norm,cv_95_norm,mean_05_lnorm,mean_10_lnorm,mean_50_lnorm,mean_90_lnorm,mean_95_lnorm,cv_05_lnorm,cv_10_lnorm,cv_50_lnorm,cv_90_lnorm,cv_95_lnorm,population_n,species,fished,bimodal,normal_better,better_dist,cov_pref,mean_size,data,col
Acanthaluteres brownii__Leeuwin,24.03136572234259,24.30364125698116,25.13807473629253,25.89233809377858,26.176048574287123,5.74477897008928,5.883642237526712,6.402965345626502,7.069711987632904,7.324167716810122,-16.072370877239116,rls,3.0138893236963327,3.047184511163642,3.1370079952067065,3.2002331179685584,3.2168358013858933,0.27313630621618296,0.28286505205195256,0.3283695217705603,0.3969746544758711,0.4250773136734622,-30.453250872368617,24.04213921362817,24.31615557575024,25.144146798061563,25.89358698845686,26.17760154310402,0.22724005731010258,0.23276675888447665,0.2548460382780496,0.2825643745324598,0.29353129677372525,21.793528307891584,22.45832289435735,24.36433054206181,25.913873952043662,26.414377229135507,0.27831060332330604,0.2886187069570558,0.337423358091147,0.4131401699045649,0.4450220180267496,296,Acanthaluteres brownii,TRUE,FALSE,TRUE,normal,0.2548460382780496,25.27027027027027,rls,rls_norm
Acanthaluteres brownii__South Australian Gulfs,20.416819112480106,20.639521846617377,21.23792768673956,21.85657845810942,22.078057515720666,5.038075874523765,5.141937694756972,5.558895358512168,6.134595584655648,6.365263031856616,-36.118806999717215,rls,2.8704479667120193,2.8973003107322115,2.973449156187642,3.0217701332500106,3.032793473609751,0.2625721780813647,0.2703755654855463,0.31390687157700775,0.3936152857719213,0.4239542527821424,-50.426649778486095,20.425345215111264,20.64826390240951,21.242468762380078,21.863460606606075,22.089260508083214,0.2370603856681077,0.24224257839333807,0.26126035714829465,0.28790869038116806,0.2977415654924448,18.88713066112812,19.377837016175153,20.576272923554377,21.529560235543254,21.8002731242314,0.2671635636136926,0.2753929651438857,0.3218008910383467,0.40936502394789775,0.4437372966838077,3118,Acanthaluteres brownii,TRUE,FALSE,TRUE,normal,0.26126035714829465,21.14255933290571,rls,rls_norm
Acanthaluteres spilomelanurus__Bassian,5.662533790395875,6.5893898671147,7.80638070117208,8.59985222649829,8.85614470907248,3.2202539542370054,3.350759894868517,3.986256761150613,5.350512229763829,6.074947798003026,-27.695749405416457,rls,1.937487556778657,1.9536190916246747,2.0040393029719525,2.05498628671323,2.0713905709503435,0.3668677594302943,0.37634707265854256,0.40870842861087103,0.4450064510496663,0.4585602821025167,-28.62140122345663,7.532699500128077,7.699576292168786,8.278217566219514,8.982092132480446,9.236075781749296,0.3685966132423499,0.3823286554274547,0.4329105770245073,0.5149576514628759,0.5511661007796156,7.575101451949885,7.690458312656572,8.069573826206305,8.48092723449289,8.626950394079113,0.379565349732619,0.39007496249742524,0.42638548876442683,0.46797421634806463,0.48375664669875446,1947,Acanthaluteres spilomelanurus,FALSE,FALSE,TRUE,normal,0.4329105770245073,8.058551617873652,rls,rls_norm
Acanthaluteres vittiger__Bassian,0.5170411085372119,1.0603493092475424,5.026783844911103,8.964466844710907,9.887167617709233,10.295914090168576,10.757490660195892,12.556675559629621,14.53580888639187,15.147355885193997,-78.00085320164348,rls,2.1524636838794864,2.1770047587150594,2.259000685297957,2.3464512310030203,2.371700774032524,0.5331535447135026,0.5467537641581438,0.5909246303510807,0.6478268528763813,0.668571894387732,-80.00229862410652,11.623963690324656,11.858508437165614,12.847241105687013,14.181484184369193,14.60739565976451,0.5870241958466507,0.5997376734588628,0.6486252395883334,0.6811016032558038,0.6851696363961978,10.384963338396942,10.584418166539226,11.427164592943948,12.420202754729747,12.829220372589806,0.5733835288502085,0.5902781395169036,0.6464683210184361,0.7221315990729583,0.7507304442900045,38582,Acanthaluteres vittiger,TRUE,FALSE,TRUE,normal,0.6486252395883334,11.843152247161889,rls,rls_norm
Acanthaluteres vittiger__Cape Howe,3.0264705097739815,5.129133842614616,11.442027666198182,14.673298350906434,15.477772478452446,8.696360813603903,9.130219066093591,11.520355304601988,15.43175575101937,16.60155339151411,-62.537177162565825,rls,2.418582743649013,2.4344678525107137,2.4796961497135372,2.5249593520411167,2.541502657486794,0.4535239117773742,0.46101475920951285,0.4906364441809411,0.5232683696338358,0.5326758797362068,-56.39098252917553,13.53934122548742,13.943271402742766,15.298579760867225,17.134967269496023,17.771147492500543,0.4878289730385936,0.5073586840964696,0.5810187285325905,0.661953110038395,0.6790379794641581,12.71605038618068,12.885050179505242,13.463124722175948,14.114024570193571,14.345843512434564,0.47787540619648,0.48663016414582827,0.5216991673938104,0.5612171191135248,0.5727934662143332,5523,Acanthaluteres vittiger,TRUE,FALSE,FALSE,lognormal,0.5216991673938104,13.451475647293138,rls,rls_lnorm
Acanthaluteres vittiger__Manning-Hawkesbury,0.42921342134937907,0.8840453164260165,4.547491882447209,9.873990821995134,11.472520699917926,10.701794102924701,11.229144393401153,14.096739439621793,17.797990196808378,19.23587408183954,-38.23146002941912,rls,2.167669240434664,2.186868128030127,2.2481934096831893,2.3170041861582433,2.347157073962132,0.4468756830186671,0.45826333669673364,0.5001153039352932,0.5598420543701691,0.5842392174309001,-32.214275953685586,11.53693342760689,11.963582719173527,14.02659982685179,17.064836351544876,18.212172770732934,0.5862832039338756,0.6056836861859468,0.6611878752568534,0.6911401152043868,0.6965058008509043,9.911267141932305,10.096116048130902,10.740722389542995,11.655141794963026,12.012502213488451,0.4701423178492126,0.48340933059650926,0.5330792591073448,0.6067126894886151,0.6378284256863003,438,Acanthaluteres vittiger,TRUE,FALSE,FALSE,lognormal,0.5330792591073448,10.31392694063927,rls,rls_lnorm
Acanthaluteres vittiger__South Australian Gulfs,3.8056020426178474,6.593465297028715,10.991638767064735,12.46759858573797,12.930309481564004,5.480192103457654,5.773957434943171,7.479256500108631,11.363024324961872,12.54133482268539,-35.661366599436285,rls,2.2917483541082264,2.3092514557634733,2.3712532310572616,2.431147596162565,2.451403271061468,0.40549184273227956,0.4147090756422743,0.4557872917394552,0.5080341535308793,0.5234820498483193,-34.88051533015485,11.14715374471714,11.400299821975459,12.395415293290348,13.811801556570993,14.344375054215057,0.41699508606820185,0.4332137818488733,0.5085149953607948,0.6255072596771756,0.6536271919758482,11.047297826876786,11.228357033663011,11.89280459598983,12.628391364368351,12.916314195348336,0.422745257964491,0.43319554032563684,0.480516000870448,0.5426477473135232,0.5614791231543914,774,Acanthaluteres vittiger,TRUE,FALSE,FALSE,lognormal,0.480516000870448,11.66343669250646,rls,rls_lnorm
Acanthistius ocellatus__Cape Howe,28.906610735902078,29.261079272311708,30.695527584315613,32.686685725020524,33.45728085382809,7.098113966620121,7.316385900149675,8.311321877872238,9.926983267402141,10.548786885893191,-20.62306486368084,rls,3.323638754160822,3.333510972618656,3.366587880455463,3.4014821185754065,3.4111500675873927,0.23410979661482142,0.2397127413162589,0.26269505259926296,0.2902099020752118,0.29883962611958215,-20.95068811074728,28.927947704742408,29.294586910484945,30.714774446279087,32.7038952282867,33.48642268540748,0.23253648097656282,0.24003825167176768,0.269956254515474,0.3151547276530281,0.33612856869636326,28.764928519958005,29.05209940601681,29.99242210151032,31.109657071837226,31.473801649285956,0.23735446328828871,0.24319792863980852,0.26729294917162344,0.29642898445979066,0.30563741649078624,319,Acanthistius ocellatus,FALSE,FALSE,TRUE,normal,0.269956254515474,29.725705329153605,rls,rls_norm
Acanthistius ocellatus__Manning-Hawkesbury,22.706159785813462,23.01390374473499,23.935087903391562,24.89888758812398,25.196873916524595,5.975255467746537,6.135349821837329,6.740210269526521,7.451466363688365,7.725882193459862,-16.305937563554714,rls,3.0628947220671776,3.078507426160538,3.1220732272849547,3.163925462189179,3.174773667024826,0.26089574667260407,0.2681606196227688,0.2947944130008273,0.32891303507664954,0.3410412611894163,-23.24127215860736,22.73295442241967,23.033193089841006,23.948555279542703,24.91488265841753,25.202772631480357,0.24802618394216364,0.2551165278800091,0.2805425098645017,0.3109525358200276,0.32270939017528183,22.364638524551932,22.720298665407807,23.73111476894709,24.75192576048539,25.06140051277971,0.2653989211386615,0.2730544930447035,0.30131658027887265,0.3380125871471053,0.3512023504096588,290,Acanthistius ocellatus,FALSE,FALSE,TRUE,normal,0.2805425098645017,23.853448275862068,rls,rls_norm
Acanthochromis polyacanthus__Bonaparte Coast,0.10474053100679692,0.22755285104518716,1.465904557763517,3.7041091441451615,4.4548336672079145,4.539706403106497,4.766426291709316,5.6977885440332265,6.962909248859763,7.453826400750009,-31.95969994774752,rls,0.8907253138495328,1.0961749823707239,1.4344571212358268,1.6472747534609113,1.71415491290741,0.5306614706570394,0.5582879809919271,0.683905776991868,0.9010605936625982,1.0177974916271217,-35.15588190582892,5.134454689145925,5.284502605559638,5.934795850561075,7.180923514501404,7.722122470723312,0.5396125559190198,0.5527242129338413,0.5901954660937936,0.6168906672334205,0.6256774371516389,3.826249229654925,4.25309442086901,5.305907158368875,6.374478063038192,6.8642030717773075,0.5703074876956712,0.604752067859791,0.7722446003079697,1.1190201215335003,1.3482114531951264,2851,Acanthochromis polyacanthus,FALSE,FALSE,TRUE,normal,0.5901954660937936,5.408628551385479,rls,rls_norm
Acanthochromis polyacanthus__C and S GBR,3.3462645262883717,3.9558868665949234,5.43742630144318,6.305616954451635,6.5481441764891155,3.2680754788805926,3.3923642007269033,3.899259905214591,4.696777716575745,5.033629218025491,-39.643111351604944,rls,1.4427474416084491,1.5293802562744014,1.7304126442892174,1.8979545428634568,1.9525464559119625,0.36166609628634205,0.38775827922880157,0.4738457998347249,0.6037097206971229,0.6736624612819878,-49.801479401175335,5.86534550108701,6.010388085469742,6.465523824662659,6.918349731612401,7.098311757603131,0.4286866000116235,0.4438223078433693,0.4867585290314955,0.5396417177173763,0.5586669305450507,5.090660386444292,5.408245883323451,6.338543851547458,7.3580391832086,7.702535834338116,0.3738214898522187,0.4028008081497866,0.5017310686445696,0.663132126099663,0.7578366267088988,80465,Acanthochromis polyacanthus,FALSE,FALSE,TRUE,normal,0.4867585290314955,6.514385136394705,rls,rls_norm
Acanthochromis polyacanthus__Coral Sea,6.072578706839588,6.328103230009873,6.90652627629845,7.404510734986989,7.583922030659656,2.5124535006209014,2.592253520049123,2.9303894888896886,3.4537275892812502,3.6830901639979956,-29.833249437395708,rls,1.7160848741631178,1.7620521519960868,1.88821519351354,1.9875999037289394,2.0167101706080466,0.29706629560112,0.31175373926022365,0.372981119789243,0.4658320113533792,0.5012031122702632,-38.36669145745951,6.5718912818601805,6.7063088521799035,7.099786781919249,7.544442657207429,7.721812026685768,0.33530659490595155,0.34596842872846073,0.3847994371402202,0.4347081341199993,0.4574136668758651,6.143507507731515,6.382210407811147,7.085031921646843,7.77284292133049,8.018065437185838,0.3037423053805728,0.3194842424057368,0.3863368478619583,0.49228389681694085,0.5343903463072024,13142,Acanthochromis polyacanthus,FALSE,FALSE,TRUE,normal,0.3847994371402202,7.135329478009435,rls,rls_norm
Acanthochromis polyacanthus__Exmouth to Broome,3.93716009538838,4.7099891334468404,6.043517490702689,6.672988921841457,6.899044506335004,2.663143117699388,2.762965814743803,3.2548882219863686,4.3604887672788655,4.894873603455633,-22.61138628595655,rls,1.624388857998416,1.6759901063311173,1.7995084888123822,1.9086841978655338,1.946900789077931,0.3474266540419371,0.36382315642249236,0.4276116191942345,0.5214165174253472,0.5680941488165634,-29.592231093738185,5.926890007305284,6.089139926061523,6.533049611736379,7.017630305880657,7.244434136395023,0.37395994788944975,0.38637691798510887,0.4355338505778382,0.5181181137467589,0.545436903970877,5.762791136317624,5.9736013863236295,6.636264863491097,7.344332287701395,7.627723296707491,0.35817919141881616,0.37620142722569555,0.4479244778395871,0.5589482884906583,0.6171659344911907,2398,Acanthochromis polyacanthus,FALSE,FALSE,TRUE,normal,0.4355338505778382,6.619057547956631,rls,rls_norm
Acanthochromis polyacanthus__Gulf of Papua,4.701249266287193,5.608973222819872,6.921340271996137,7.694440266072952,7.9200572630019614,2.362200674660206,2.484138746646762,2.918711868126524,3.771313301436233,4.310870907107917,-21.24386159912983,rls,1.5028699521484412,1.6127034623464964,1.829279836232811,1.9772798191514105,2.0139519966851918,0.2903161662652513,0.3134952879490504,0.4029927974160038,0.5754057800188495,0.6857633489168485,-29.222006011795205,6.083962608647562,6.356474635483684,7.12042330649335,7.783547843351264,7.9966357469880816,0.3078196598964374,0.3253634354278551,0.3830558935767523,0.4736531294685611,0.5159121293713579,5.363621749993196,5.741029416705842,6.786601080375629,7.788854267312421,8.136677866051304,0.2965421635624755,0.3213578706079436,0.41992194240897984,0.6264883729351389,0.7748735540348741,2284,Acanthochromis polyacanthus,FALSE,FALSE,TRUE,normal,0.3830558935767523,7.477014010507881,rls,rls_norm
Acanthochromis polyacanthus__Torres Strait N GBR,4.340149785295351,4.7513174000984275,5.435810411042378,5.934216641235576,6.11007199567989,2.813885000552229,2.8825675274095617,3.1993316661511138,3.701187779572603,3.9978979535684367,-34.29468224557076,rls,1.5305734718574338,1.5783516792402308,1.6968656987499775,1.8102474841229803,1.8498688085849933,0.3562768240904325,0.37181165845620223,0.42870269472362244,0.5130047538589984,0.552429351564743,-43.91528976516101,5.645654050246943,5.7499184563775865,6.040257472020712,6.363892865425025,6.493316794978264,0.4087451980607942,0.41758759080054714,0.44905491131890796,0.4893440908392923,0.5090878497925614,5.239426106187316,5.421183362772158,5.990756631713493,6.661769158669786,6.866637795363953,0.36788741342900966,0.38503972056252017,0.4491754888645021,0.5486829031627245,0.5973832699195853,63462,Acanthochromis polyacanthus,FALSE,FALSE,TRUE,normal,0.44905491131890796,6.079346695660395,rls,rls_norm
Acanthopagrus australis__Cape Howe,21.75113437326102,22.164810938240976,23.5224603127197,24.900590021503525,25.32624955484503,6.519270360109829,6.742649199787986,7.560629339249743,8.840500366102127,9.344661903983036,-46.83714844193074,rls,2.914851172586273,2.950117268244117,3.042399028477986,3.118914211751924,3.140860907164589,0.3062570836565487,0.3181407761635941,0.37010010528171994,0.4458754545528876,0.47379679244341355,-54.785689419541974,21.90803740958013,22.280912074313655,23.57503319659029,24.94052388580587,25.36310234623515,0.27330004377953143,0.2814645457780502,0.3184873461169712,0.3679860739382347,0.38938089942862386,20.10320033138179,20.70411054148501,22.43917859996775,24.19324790109153,24.79015008987365,0.31358062494743816,0.3263631668091864,0.3831428357840482,0.4689818344118898,0.501673135219182,3166,Acanthopagrus australis,TRUE,FALSE,TRUE,normal,0.3184873461169712,22.02621604548326,rls,rls_norm
Acanthopagrus australis__Manning-Hawkesbury,16.537826579326655,17.767602493922322,20.100428423277716,22.274511649246794,23.02223938713674,6.638841661744045,6.96668255538062,8.693676309117759,12.143777827761339,13.93668710982424,-71.24867472140667,rls,2.7972923787498933,2.8050176285289563,2.828825979142241,2.8539478824763562,2.86241373139352,0.28712543783570754,0.2914717550973993,0.30874874893322635,0.33116780272025265,0.3398216979029993,-62.00511541774395,18.34080823882716,18.792772995241858,20.58630568475072,22.76865827258792,23.57695624064605,0.32387369992797027,0.33847267366747735,0.40251909797377544,0.5098401698173826,0.5526988683287523,17.205289257871375,17.33623472074142,17.75355241132149,18.240495540844556,18.42890131018976,0.29314607270369225,0.29777328468637504,0.3162549150856512,0.3404586876902146,0.34987241088212123,21976,Acanthopagrus australis,TRUE,FALSE,FALSE,lognormal,0.3162549150856512,17.500796323261742,rls,rls_lnorm
Acanthopagrus australis__Tweed-Moreton,17.03722481559145,17.473170249350485,18.752667152537555,20.252934458969136,20.717458100552435,6.635015383972206,6.885616772504633,7.839487658590691,9.202110833798391,9.711499405243853,-44.92427402255703,rls,2.7367646362035614,2.7612429886209213,2.8347461882613536,2.8974061035380245,2.915666540775415,0.3566745797303173,0.3700117236407642,0.41160395535396405,0.46572695854969703,0.4833513927890316,-49.7394209390219,17.58398951806673,17.933156562853483,19.075115965654213,20.482642404876373,20.959672039128865,0.3418432999341835,0.3534483231619802,0.3955830973186883,0.4466776748201946,0.46526481490817145,16.984715448729354,17.3452309213933,18.550656960161312,19.74390544924124,20.10740799563812,0.36832479244072963,0.38304493226467995,0.42966846138518155,0.4921604023756452,0.5130060647938159,1995,Acanthopagrus australis,TRUE,FALSE,TRUE,normal,0.3955830973186883,18.403508771929825,rls,rls_norm
Acanthurus albipectoralis__C and S GBR,18.24912942797454,18.657806653186157,20.125689510549382,21.673488531440785,22.176250778487542,3.510250384912674,3.742112247489183,4.5117700125277604,5.698846936350519,6.2588438506564525,-17.093668295576165,rls,2.8492945909051506,2.8701323271639136,2.9339377462303586,3.0053274120698354,3.0279633195845923,0.18317957296076132,0.19271034667034476,0.22359063563717352,0.2692605673008534,0.28588710041328,-21.518340085427386,18.29933727424769,18.68587069275787,20.135515382873656,21.6998756816307,22.187132180305294,0.17481851377175198,0.18485894996048827,0.22386411437043557,0.2839925432033747,0.3109866187761237,17.71953999251694,18.070123162151724,19.30596131234274,20.758329908048044,21.237330997587577,0.1847270062662308,0.19451345134319298,0.2264144389810703,0.2742155238914527,0.29182928685992293,589,Acanthurus albipectoralis,FALSE,FALSE,TRUE,normal,0.22386411437043557,18.977079796264857,rls,rls_norm
